	alias.number	alias	target.number	target	name	description	namespace
11371	14821	ENTREZGENE_ACC:51455	14821.1	ENSG00000135945	REV1	REV1, polymerase (DNA directed) [Source:HGNC Symbol;Acc:HGNC:14060]	ENTREZGENE
11372	14914	ENTREZGENE_ACC:51458	14914.1	ENSG00000140519	RHCG	Rh family, C glycoprotein [Source:HGNC Symbol;Acc:HGNC:18140]	ENTREZGENE
11373	13125	ENTREZGENE_ACC:5146	13125.1	ENSG00000095464	PDE6C	phosphodiesterase 6C, cGMP-specific, cone, alpha prime [Source:HGNC Symbol;Acc:HGNC:8787]	ENTREZGENE
11374	15833	ENTREZGENE_ACC:51460	15833.1	ENSG00000163935	SFMBT1	Scm-like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]	ENTREZGENE
11375	7345	ENTREZGENE_ACC:51463	7345.1	ENSG00000188092	GPR89B	G protein-coupled receptor 89B [Source:HGNC Symbol;Acc:HGNC:13840]	ENTREZGENE
11376	19026	ENTREZGENE_ACC:51465	19026.1	ENSG00000198833	UBE2J1	ubiquitin-conjugating enzyme E2, J1 [Source:HGNC Symbol;Acc:HGNC:17598]	ENTREZGENE
11377	5734	ENTREZGENE_ACC:51466	5734.1	ENSG00000196405	EVL	Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]	ENTREZGENE
11378	13126	ENTREZGENE_ACC:5147	13126.1	ENSG00000156973	PDE6D	phosphodiesterase 6D, cGMP-specific, rod, delta [Source:HGNC Symbol;Acc:HGNC:8788]	ENTREZGENE
11379	11536	ENTREZGENE_ACC:51471	11536.1	ENSG00000204872	NAT8B	N-acetyltransferase 8B (GCN5-related, putative, gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30235]	ENTREZGENE
11380	4669	ENTREZGENE_ACC:51473	4669.1	ENSG00000146038	DCDC2	doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141]	ENTREZGENE
11381	9554	ENTREZGENE_ACC:51474	9554.1	ENSG00000050405	LIMA1	LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]	ENTREZGENE
11382	2824	ENTREZGENE_ACC:51475	2824.1	ENSG00000167791	CABP2	calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1385]	ENTREZGENE
11383	8590	ENTREZGENE_ACC:51477	8590.1	ENSG00000105655	ISYNA1	inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:29821]	ENTREZGENE
11384	8081	ENTREZGENE_ACC:51478	8081.1	ENSG00000132196	HSD17B7	hydroxysteroid (17-beta) dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215]	ENTREZGENE
11385	644	ENTREZGENE_ACC:51479	644.1	ENSG00000185722	ANKFY1	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]	ENTREZGENE
11386	13127	ENTREZGENE_ACC:5148	13127.1	ENSG00000185527	PDE6G	phosphodiesterase 6G, cGMP-specific, rod, gamma [Source:HGNC Symbol;Acc:HGNC:8789]	ENTREZGENE
11387	19320	ENTREZGENE_ACC:51480	19320.1	ENSG00000177504	VCX2	variable charge, X-linked 2 [Source:HGNC Symbol;Acc:HGNC:18158]	ENTREZGENE
11388	19321	ENTREZGENE_ACC:51481	19321.1	ENSG00000169059	VCX3A	variable charge, X-linked 3A [Source:HGNC Symbol;Acc:HGNC:18159]	ENTREZGENE
11389	13128	ENTREZGENE_ACC:5149	13128.1	ENSG00000139053	PDE6H	phosphodiesterase 6H, cGMP-specific, cone, gamma [Source:HGNC Symbol;Acc:HGNC:8790]	ENTREZGENE
11390	2727	ENTREZGENE_ACC:51490	2727.1	ENSG00000198917	C9ORF114	chromosome 9 open reading frame 114 [Source:HGNC Symbol;Acc:HGNC:26933]	ENTREZGENE
11391	11965	ENTREZGENE_ACC:51491	11965.1	ENSG00000048162	NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	ENTREZGENE
11392	2341	ENTREZGENE_ACC:51493	2341.1	ENSG00000100220	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]	ENTREZGENE
11393	14327	ENTREZGENE_ACC:51495	14327.1	ENSG00000074696	HACD3	3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175]	ENTREZGENE
11394	4366	ENTREZGENE_ACC:51496	4366.1	ENSG00000137770	CTDSPL2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]	ENTREZGENE
11395	17928	ENTREZGENE_ACC:51497	17928.1	ENSG00000101158	NELFCD	negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:HGNC:15934]	ENTREZGENE
11396	18599	ENTREZGENE_ACC:51499	18599.1	ENSG00000170855	TRIAP1	TP53 regulated inhibitor of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:26937]	ENTREZGENE
11397	1197	ENTREZGENE_ACC:515	1197.1	ENSG00000116459	ATP5F1	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1 [Source:HGNC Symbol;Acc:HGNC:840]	ENTREZGENE
11398	13129	ENTREZGENE_ACC:5150	13129.1	ENSG00000205268	PDE7A	phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]	ENTREZGENE
11399	1744	ENTREZGENE_ACC:51501	1744.1	ENSG00000149196	C11ORF73	chromosome 11 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:26938]	ENTREZGENE
11400	4430	ENTREZGENE_ACC:51503	4430.1	ENSG00000150316	CWC15	CWC15 spliceosome-associated protein [Source:HGNC Symbol;Acc:HGNC:26939]	ENTREZGENE
11401	18684	ENTREZGENE_ACC:51504	18684.1	ENSG00000173113	TRMT112	tRNA methyltransferase 11-2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26940]	ENTREZGENE
11402	19105	ENTREZGENE_ACC:51506	19105.1	ENSG00000143222	UFC1	ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]	ENTREZGENE
11403	2286	ENTREZGENE_ACC:51507	2286.1	ENSG00000022277	RTFDC1	replication termination factor 2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15890]	ENTREZGENE
11404	13131	ENTREZGENE_ACC:5151	13131.1	ENSG00000073417	PDE8A	phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]	ENTREZGENE
11405	3684	ENTREZGENE_ACC:51510	3684.1	ENSG00000086065	CHMP5	charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]	ENTREZGENE
11406	7520	ENTREZGENE_ACC:51512	7520.1	ENSG00000075218	GTSE1	G-2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	ENTREZGENE
11407	5727	ENTREZGENE_ACC:51513	5727.1	ENSG00000010030	ETV7	ets variant 7 [Source:HGNC Symbol;Acc:HGNC:18160]	ENTREZGENE
11408	5212	ENTREZGENE_ACC:51514	5212.1	ENSG00000143476	DTL	denticleless E3 ubiquitin protein ligase homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:30288]	ENTREZGENE
11409	11589	ENTREZGENE_ACC:51517	11589.1	ENSG00000213672	NCKIPSD	NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486]	ENTREZGENE
11410	13133	ENTREZGENE_ACC:5152	13133.1	ENSG00000160191	PDE9A	phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]	ENTREZGENE
11411	9389	ENTREZGENE_ACC:51520	9389.1	ENSG00000133706	LARS	leucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6512]	ENTREZGENE
11412	18160	ENTREZGENE_ACC:51522	18160.1	ENSG00000111843	TMEM14C	transmembrane protein 14C [Source:HGNC Symbol;Acc:HGNC:20952]	ENTREZGENE
11413	4465	ENTREZGENE_ACC:51523	4465.1	ENSG00000171604	CXXC5	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]	ENTREZGENE
11414	18148	ENTREZGENE_ACC:51524	18148.1	ENSG00000149483	TMEM138	transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944]	ENTREZGENE
11415	2247	ENTREZGENE_ACC:51526	2247.1	ENSG00000132823	OSER1	oxidative stress responsive serine-rich 1 [Source:HGNC Symbol;Acc:HGNC:16105]	ENTREZGENE
11416	1838	ENTREZGENE_ACC:51527	1838.1	ENSG00000100744	GSKIP	GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343]	ENTREZGENE
11417	8672	ENTREZGENE_ACC:51528	8672.1	ENSG00000050130	JKAMP	JNK1/MAPK8-associated membrane protein [Source:HGNC Symbol;Acc:HGNC:20184]	ENTREZGENE
11418	617	ENTREZGENE_ACC:51529	617.1	ENSG00000141552	ANAPC11	anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]	ENTREZGENE
11419	13112	ENTREZGENE_ACC:5153	13112.1	ENSG00000123360	PDE1B	phosphodiesterase 1B, calmodulin-dependent [Source:HGNC Symbol;Acc:HGNC:8775]	ENTREZGENE
11420	19786	ENTREZGENE_ACC:51530	19786.1	ENSG00000091732	ZC3HC1	zinc finger, C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]	ENTREZGENE
11421	2748	ENTREZGENE_ACC:51531	2748.1	ENSG00000136932	TRMO	tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]	ENTREZGENE
11422	13324	ENTREZGENE_ACC:51533	13324.1	ENSG00000010318	PHF7	PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]	ENTREZGENE
11423	19417	ENTREZGENE_ACC:51534	19417.1	ENSG00000009844	VTA1	vesicle (multivesicular body) trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]	ENTREZGENE
11424	13831	ENTREZGENE_ACC:51535	13831.1	ENSG00000134283	PPHLN1	periphilin 1 [Source:HGNC Symbol;Acc:HGNC:19369]	ENTREZGENE
11425	11302	ENTREZGENE_ACC:51537	11302.1	ENSG00000242114	MTFP1	mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]	ENTREZGENE
11426	19794	ENTREZGENE_ACC:51538	19794.1	ENSG00000121766	ZCCHC17	zinc finger, CCHC domain containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]	ENTREZGENE
11427	13135	ENTREZGENE_ACC:5154	13135.1	ENSG00000197461	PDGFA	platelet-derived growth factor alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:8799]	ENTREZGENE
11428	15569	ENTREZGENE_ACC:51540	15569.1	ENSG00000132330	SCLY	selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]	ENTREZGENE
11429	19398	ENTREZGENE_ACC:51542	19398.1	ENSG00000143952	VPS54	vacuolar protein sorting 54 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:18652]	ENTREZGENE
11430	20240	ENTREZGENE_ACC:51545	20240.1	ENSG00000171425	ZNF581	zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]	ENTREZGENE
11431	16027	ENTREZGENE_ACC:51547	16027.1	ENSG00000187531	SIRT7	sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]	ENTREZGENE
11432	16026	ENTREZGENE_ACC:51548	16026.1	ENSG00000077463	SIRT6	sirtuin 6 [Source:HGNC Symbol;Acc:HGNC:14934]	ENTREZGENE
11433	13136	ENTREZGENE_ACC:5155	13136.1	ENSG00000100311	PDGFB	platelet-derived growth factor beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8800]	ENTREZGENE
11434	3758	ENTREZGENE_ACC:51550	3758.1	ENSG00000100865	CINP	cyclin-dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:23789]	ENTREZGENE
11435	14463	ENTREZGENE_ACC:51552	14463.1	ENSG00000119396	RAB14	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	ENTREZGENE
11436	3256	ENTREZGENE_ACC:51554	3256.1	ENSG00000129048	ACKR4	atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]	ENTREZGENE
11437	13231	ENTREZGENE_ACC:51555	13231.1	ENSG00000114757	PEX5L	peroxisomal biogenesis factor 5-like [Source:HGNC Symbol;Acc:HGNC:30024]	ENTREZGENE
11438	9516	ENTREZGENE_ACC:51557	9516.1	ENSG00000146166	LGSN	lengsin, lens protein with glutamine synthetase domain [Source:HGNC Symbol;Acc:HGNC:21016]	ENTREZGENE
11439	12126	ENTREZGENE_ACC:51559	12126.1	ENSG00000111696	NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]	ENTREZGENE
11440	13139	ENTREZGENE_ACC:5156	13139.1	ENSG00000134853	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:8803]	ENTREZGENE
11441	14515	ENTREZGENE_ACC:51560	14515.1	ENSG00000154917	RAB6B	RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]	ENTREZGENE
11442	8388	ENTREZGENE_ACC:51561	8388.1	ENSG00000110944	IL23A	interleukin 23, alpha subunit p19 [Source:HGNC Symbol;Acc:HGNC:15488]	ENTREZGENE
11443	10646	ENTREZGENE_ACC:51562	10646.1	ENSG00000151332	MBIP	MAP3K12 binding inhibitory protein 1 [Source:HGNC Symbol;Acc:HGNC:20427]	ENTREZGENE
11444	7676	ENTREZGENE_ACC:51564	7676.1	ENSG00000061273	HDAC7	histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]	ENTREZGENE
11445	1001	ENTREZGENE_ACC:51566	1001.1	ENSG00000102401	ARMCX3	armadillo repeat containing, X-linked 3 [Source:HGNC Symbol;Acc:HGNC:24065]	ENTREZGENE
11446	17814	ENTREZGENE_ACC:51567	17814.1	ENSG00000111802	TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]	ENTREZGENE
11447	19107	ENTREZGENE_ACC:51569	19107.1	ENSG00000120686	UFM1	ubiquitin-fold modifier 1 [Source:HGNC Symbol;Acc:HGNC:20597]	ENTREZGENE
11448	13141	ENTREZGENE_ACC:5157	13141.1	ENSG00000104213	PDGFRL	platelet-derived growth factor receptor-like [Source:HGNC Symbol;Acc:HGNC:8805]	ENTREZGENE
11449	6065	ENTREZGENE_ACC:51571	6065.1	ENSG00000153310	FAM49B	family with sequence similarity 49, member B [Source:HGNC Symbol;Acc:HGNC:25216]	ENTREZGENE
11450	6908	ENTREZGENE_ACC:51573	6908.1	ENSG00000006007	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	ENTREZGENE
11451	9387	ENTREZGENE_ACC:51574	9387.1	ENSG00000174720	LARP7	La ribonucleoprotein domain family, member 7 [Source:HGNC Symbol;Acc:HGNC:24912]	ENTREZGENE
11452	5693	ENTREZGENE_ACC:51575	5693.1	ENSG00000089048	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898]	ENTREZGENE
11453	13124	ENTREZGENE_ACC:5158	13124.1	ENSG00000133256	PDE6B	phosphodiesterase 6B, cGMP-specific, rod, beta [Source:HGNC Symbol;Acc:HGNC:8786]	ENTREZGENE
11454	1292	ENTREZGENE_ACC:51582	1292.1	ENSG00000155096	AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	ENTREZGENE
11455	13047	ENTREZGENE_ACC:51585	13047.1	ENSG00000165494	PCF11	PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]	ENTREZGENE
11456	10735	ENTREZGENE_ACC:51586	10735.1	ENSG00000099917	MED15	mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]	ENTREZGENE
11457	13366	ENTREZGENE_ACC:51588	13366.1	ENSG00000105229	PIAS4	protein inhibitor of activated STAT, 4 [Source:HGNC Symbol;Acc:HGNC:17002]	ENTREZGENE
11458	13140	ENTREZGENE_ACC:5159	13140.1	ENSG00000113721	PDGFRB	platelet-derived growth factor receptor, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8804]	ENTREZGENE
11459	18624	ENTREZGENE_ACC:51592	18624.1	ENSG00000197323	TRIM33	tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]	ENTREZGENE
11460	17233	ENTREZGENE_ACC:51593	17233.1	ENSG00000087087	SRRT	serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]	ENTREZGENE
11461	11543	ENTREZGENE_ACC:51594	11543.1	ENSG00000151779	NBAS	neuroblastoma amplified sequence [Source:HGNC Symbol;Acc:HGNC:15625]	ENTREZGENE
11462	4425	ENTREZGENE_ACC:51596	4425.1	ENSG00000112514	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	ENTREZGENE
11463	10351	ENTREZGENE_ACC:51599	10351.1	ENSG00000105699	LSR	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]	ENTREZGENE
11464	1198	ENTREZGENE_ACC:516	1198.1	ENSG00000159199	ATP5G1	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) [Source:HGNC Symbol;Acc:HGNC:841]	ENTREZGENE
11465	13142	ENTREZGENE_ACC:5160	13142.1	ENSG00000131828	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1 [Source:HGNC Symbol;Acc:HGNC:8806]	ENTREZGENE
11466	9590	ENTREZGENE_ACC:51601	9590.1	ENSG00000144182	LIPT1	lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]	ENTREZGENE
11467	11968	ENTREZGENE_ACC:51602	11968.1	ENSG00000055044	NOP58	NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]	ENTREZGENE
11468	10803	ENTREZGENE_ACC:51603	10803.1	ENSG00000010165	METTL13	methyltransferase like 13 [Source:HGNC Symbol;Acc:HGNC:24248]	ENTREZGENE
11469	13387	ENTREZGENE_ACC:51604	13387.1	ENSG00000124155	PIGT	phosphatidylinositol glycan anchor biosynthesis, class T [Source:HGNC Symbol;Acc:HGNC:14938]	ENTREZGENE
11470	18693	ENTREZGENE_ACC:51605	18693.1	ENSG00000089195	TRMT6	tRNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20900]	ENTREZGENE
11471	1234	ENTREZGENE_ACC:51606	1234.1	ENSG00000047249	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]	ENTREZGENE
11472	6937	ENTREZGENE_ACC:51608	6937.1	ENSG00000239857	GET4	golgi to ER traffic protein 4 [Source:HGNC Symbol;Acc:HGNC:21690]	ENTREZGENE
11473	13143	ENTREZGENE_ACC:5161	13143.1	ENSG00000163114	PDHA2	pyruvate dehydrogenase (lipoamide) alpha 2 [Source:HGNC Symbol;Acc:HGNC:8807]	ENTREZGENE
11474	5140	ENTREZGENE_ACC:51611	5140.1	ENSG00000117543	DPH5	diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270]	ENTREZGENE
11475	5667	ENTREZGENE_ACC:51614	5667.1	ENSG00000125991	ERGIC3	ERGIC and golgi 3 [Source:HGNC Symbol;Acc:HGNC:15927]	ENTREZGENE
11476	17612	ENTREZGENE_ACC:51616	17612.1	ENSG00000187325	TAF9B	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa [Source:HGNC Symbol;Acc:HGNC:17306]	ENTREZGENE
11477	7928	ENTREZGENE_ACC:51617	7928.1	ENSG00000170091	HMP19	HMP19 protein [Source:EntrezGene;Acc:51617]	ENTREZGENE
11478	19016	ENTREZGENE_ACC:51619	19016.1	ENSG00000078967	UBE2D4	ubiquitin-conjugating enzyme E2D 4 (putative) [Source:HGNC Symbol;Acc:HGNC:21647]	ENTREZGENE
11479	13144	ENTREZGENE_ACC:5162	13144.1	ENSG00000168291	PDHB	pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]	ENTREZGENE
11480	9081	ENTREZGENE_ACC:51621	9081.1	ENSG00000169926	KLF13	Kruppel-like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]	ENTREZGENE
11481	2643	ENTREZGENE_ACC:51622	2643.1	ENSG00000122674	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21691]	ENTREZGENE
11482	5275	ENTREZGENE_ACC:51626	5275.1	ENSG00000138036	DYNC2LI1	dynein, cytoplasmic 2, light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:24595]	ENTREZGENE
11483	16189	ENTREZGENE_ACC:51629	16189.1	ENSG00000013306	SLC25A39	solute carrier family 25, member 39 [Source:HGNC Symbol;Acc:HGNC:24279]	ENTREZGENE
11484	13154	ENTREZGENE_ACC:5163	13154.1	ENSG00000152256	PDK1	pyruvate dehydrogenase kinase, isozyme 1 [Source:HGNC Symbol;Acc:HGNC:8809]	ENTREZGENE
11485	10369	ENTREZGENE_ACC:51631	10369.1	ENSG00000146963	LUC7L2	LUC7-like 2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:21608]	ENTREZGENE
11486	12770	ENTREZGENE_ACC:51633	12770.1	ENSG00000155100	OTUD6B	OTU domain containing 6B [Source:HGNC Symbol;Acc:HGNC:24281]	ENTREZGENE
11487	14721	ENTREZGENE_ACC:51634	14721.1	ENSG00000134597	RBMX2	RNA binding motif protein, X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282]	ENTREZGENE
11488	4890	ENTREZGENE_ACC:51635	4890.1	ENSG00000100612	DHRS7	dehydrogenase/reductase (SDR family) member 7 [Source:HGNC Symbol;Acc:HGNC:21524]	ENTREZGENE
11489	1855	ENTREZGENE_ACC:51637	1855.1	ENSG00000087302	C14ORF166	chromosome 14 open reading frame 166 [Source:HGNC Symbol;Acc:HGNC:23169]	ENTREZGENE
11490	15825	ENTREZGENE_ACC:51639	15825.1	ENSG00000115128	SF3B6	splicing factor 3b, subunit 6, 14kDa [Source:HGNC Symbol;Acc:HGNC:30096]	ENTREZGENE
11491	13155	ENTREZGENE_ACC:5164	13155.1	ENSG00000005882	PDK2	pyruvate dehydrogenase kinase, isozyme 2 [Source:HGNC Symbol;Acc:HGNC:8810]	ENTREZGENE
11492	11149	ENTREZGENE_ACC:51642	11149.1	ENSG00000175581	MRPL48	mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]	ENTREZGENE
11493	18074	ENTREZGENE_ACC:51643	18074.1	ENSG00000282031	TMBIM4	transmembrane BAX inhibitor motif containing 4 [Source:EntrezGene;Acc:51643]	ENTREZGENE
11494	13846	ENTREZGENE_ACC:51645	13846.1	ENSG00000137168	PPIL1	peptidylprolyl isomerase (cyclophilin)-like 1 [Source:HGNC Symbol;Acc:HGNC:9260]	ENTREZGENE
11495	19698	ENTREZGENE_ACC:51646	19698.1	ENSG00000119801	YPEL5	yippee-like 5 [Source:HGNC Symbol;Acc:HGNC:18329]	ENTREZGENE
11496	6158	ENTREZGENE_ACC:51647	6158.1	ENSG00000166595	FAM96B	family with sequence similarity 96, member B [Source:HGNC Symbol;Acc:HGNC:24261]	ENTREZGENE
11497	11171	ENTREZGENE_ACC:51649	11171.1	ENSG00000181610	MRPS23	mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:14509]	ENTREZGENE
11498	13156	ENTREZGENE_ACC:5165	13156.1	ENSG00000067992	PDK3	pyruvate dehydrogenase kinase, isozyme 3 [Source:HGNC Symbol;Acc:HGNC:8811]	ENTREZGENE
11499	11180	ENTREZGENE_ACC:51650	11180.1	ENSG00000090263	MRPS33	mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]	ENTREZGENE
11500	14374	ENTREZGENE_ACC:51651	14374.1	ENSG00000141378	PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	ENTREZGENE
11501	19377	ENTREZGENE_ACC:51652	19377.1	ENSG00000115561	CHMP3	charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865]	ENTREZGENE
11502	3455	ENTREZGENE_ACC:51654	3455.1	ENSG00000101391	CDK5RAP1	CDK5 regulatory subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15880]	ENTREZGENE
11503	14635	ENTREZGENE_ACC:51655	14635.1	ENSG00000108551	RASD1	RAS, dexamethasone-induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]	ENTREZGENE
11504	17431	ENTREZGENE_ACC:51657	17431.1	ENSG00000127952	STYXL1	serine/threonine/tyrosine interacting-like 1 [Source:HGNC Symbol;Acc:HGNC:18165]	ENTREZGENE
11505	6994	ENTREZGENE_ACC:51659	6994.1	ENSG00000131153	GINS2	GINS complex subunit 2 (Psf2 homolog) [Source:HGNC Symbol;Acc:HGNC:24575]	ENTREZGENE
11506	13157	ENTREZGENE_ACC:5166	13157.1	ENSG00000004799	PDK4	pyruvate dehydrogenase kinase, isozyme 4 [Source:HGNC Symbol;Acc:HGNC:8812]	ENTREZGENE
11507	1582	ENTREZGENE_ACC:51660	1582.1	ENSG00000060762	MPC1	mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606]	ENTREZGENE
11508	6426	ENTREZGENE_ACC:51661	6426.1	ENSG00000079150	FKBP7	FK506 binding protein 7 [Source:HGNC Symbol;Acc:HGNC:3723]	ENTREZGENE
11509	19874	ENTREZGENE_ACC:51663	19874.1	ENSG00000056097	ZFR	zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]	ENTREZGENE
11510	1064	ENTREZGENE_ACC:51665	1064.1	ENSG00000065802	ASB1	ankyrin repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:16011]	ENTREZGENE
11511	1067	ENTREZGENE_ACC:51666	1067.1	ENSG00000005981	ASB4	ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]	ENTREZGENE
11512	12148	ENTREZGENE_ACC:51667	12148.1	ENSG00000013374	NUB1	negative regulator of ubiquitin-like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623]	ENTREZGENE
11513	8120	ENTREZGENE_ACC:51668	8120.1	ENSG00000081870	HSPB11	heat shock protein family B (small), member 11 [Source:HGNC Symbol;Acc:HGNC:25019]	ENTREZGENE
11514	18299	ENTREZGENE_ACC:51669	18299.1	ENSG00000133872	SARAF	store-operated calcium entry-associated regulatory factor [Source:HGNC Symbol;Acc:HGNC:28789]	ENTREZGENE
11515	5570	ENTREZGENE_ACC:5167	5570.1	ENSG00000197594	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]	ENTREZGENE
11516	18526	ENTREZGENE_ACC:51673	18526.1	ENSG00000159713	TPPP3	tubulin polymerization-promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]	ENTREZGENE
11517	1065	ENTREZGENE_ACC:51676	1065.1	ENSG00000100628	ASB2	ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]	ENTREZGENE
11518	11075	ENTREZGENE_ACC:51678	11075.1	ENSG00000105926	MPP6	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) [Source:HGNC Symbol;Acc:HGNC:18167]	ENTREZGENE
